file_name,annotation_value
fd9405b3-0355-4169-a9eb-eb203c9d76d5.jpg,receipt
d6a4f0e2-3232-4c63-b007-d12aa3cef341.jpg,receipt
93cb51ed-2edf-490f-9d4d-aef9b708f518.jpg,receipt
d7e27363-91f9-42f3-9f7d-44280d4b5ba5.jpg,receipt
cf842e0a-ee78-4983-9288-6efdbee2ae89.jpg,receipt
25c85550-9188-4f50-a786-a9c61d887f81.jpg,receipt
acffae8c-b506-479f-9a31-247c2e3137e9.jpg,receipt
792a826b-5dc9-4f16-8acc-cfac00ed5c58.jpg,receipt
37bd808b-14f5-4b29-af2a-9fbda9e91aa6.jpg,receipt
198ced6a-9b07-4b9c-ae1a-448e2a3cff3a.jpg,receipt
20180424102006882022be5f057a-1899-47f1-a65f-52ceb2f4f38c.jpg,fisandslip
31db6baa-ed32-4904-bfb9-539d5d42f76b.jpg,receipt
9156ac45-03e4-43bc-a5eb-87737523d9ba.jpg,receipt
3dabe51a-7df1-40d7-b10f-861e754df667.jpg,invoice
6784a02c-2d71-4c16-8507-fd4e6c998b3b.jpg,receipt
1e4c241e-c885-4aaa-9273-f101ae33e244.jpg,invoice
c7ead918-927a-4972-82c4-754f79f36b87.jpg,receipt
1cff4ca1-4e81-497f-a2c3-7ce5b267c334.jpg,receipt
3f7ff0e2-87ae-4890-88b5-f7aaa3b6f70a.jpg,receipt
403a1ef7-0c41-4210-b916-fa4b9e941d89.jpg,invoice
9186a43e-2b3e-4fa0-9a48-6f0c6fd7e043.jpg,receipt
20180225110508497951cde5f27c-1213-4932-8925-bf8e7a45df04.jpg,invoice
2018030114160112867545b9628e-6626-4b2d-992f-596aa248a0be.jpg,invoice
201802142050431523173768973f-e216-41e5-9947-1f5399d75e63.jpg,invoice
20180225130513252680613cbc21-8eef-4a2a-a0c0-fbbd1785c813.jpg,invoice
201802251910167035081dab571b-d081-46b3-9def-2ccba117f685.jpg,invoice
3eb3e77a-1dbf-41df-af2b-d86528cf4ded.jpg,slip
8f6784a3-78c5-4906-a818-b69b410d4825.jpg,inforeceipt
e1ed0a73-ddf3-4d58-acba-da014caa5800.jpg,receipt
9e124512-f969-4453-a453-22f2eb1fb56c.jpg,receipt
201802191250330493881ca10039-661c-4afd-aa0c-5824a6c9dce1.jpg,invoice
d33860e6-3e96-4e88-b992-ab6b6fcd349c.jpg,receipt
f051519e-8113-42c3-aebc-ca8cd9058860.jpg,inforeceipt
4c1c7bd5-e619-4a93-8539-9743162f5dd9.jpg,receipt
83c9b08b-0a40-4fa4-afdc-dd1f4f026e5a.jpg,receipt
78d9b10b-d8ac-4e73-9f72-372326a37286.jpg,receipt
f73d82b0-fe29-4c7b-9aad-f8b15624666e.jpg,inforeceipt
461b9a97-093f-469b-9571-a7c2bbc2eedc.jpg,receipt
c30230d2-137a-4449-9e9a-1b2bdabe6fa3.jpg,inforeceipt
eebae250-9137-48db-8305-3b390874abf3.jpg,receipt
32afd1f6-9a3d-4228-bf9c-415f5b67b593.jpg,invoice
201802151805517795044e77cbc1-7bed-494e-875d-089a7a79f171.jpg,invoice
96cb73c0-a3e8-45fb-9839-e6c2961cc83f.jpg,invoice
13f971cc-fafb-4fc5-ac4b-da32400d8f1f.jpg,invoice
d67b3910-8135-4312-8daf-c4f7358ff638.jpg,receipt
201802100950588577106f19c357-49d9-4488-b562-a7faa6a0fd42.jpg,invoice
46011965-e851-49e4-b39b-00c2f52b5ef8.jpg,receipt
9733e0cf-f293-4a84-8d16-e10395598d25.jpg,receipt
8195bdb0-382d-4f36-a208-2f40939b62af.jpg,receipt
3f281e15-d5f5-4b0f-ac2b-a902c44acdaa.jpg,receipt
7db137a9-87e3-462e-88dd-e33f2071a8b7.jpg,receipt
96f3abf7-daf8-482a-8af8-ffcec626308c.jpg,receipt
ec8ef1a3-1c63-47b5-a1af-c7bf6441af22.jpg,invoice
ca324728-d2e8-4305-80b6-8a14fd57fc90.jpg,receipt
5e10fc05-50ef-4c3b-8828-e8bb04cace03.jpg,receipt
b06151bf-7882-40fe-8705-ad29bf6314a7.jpg,invoice
201802071225320322662cff01bf-43c1-4ec3-916f-fa4b55845b94.jpg,invoice
ff603175-f6d7-435a-aaa7-6c56ad7f2cb3.jpg,receipt
9c8387e3-8a48-46e5-90d0-ff0398dbd1b0.jpg,receipt
9ccb4cbf-c823-48f8-a3ab-a6b372da0f48.jpg,receipt
20180506202510055076597a56f8-5a9d-4ce4-9042-271592a2ae12.jpg,receipt
201802211935401207424b529cc0-d1b3-4154-8457-8d706df19914.jpg,invoice
4a95ceb0-6808-44f0-86bf-4c9d243e2266.jpg,invoice
60302932-1161-4c4e-be04-e7ecf95acf13.jpg,receipt
74aa9b6d-a6ca-4aa8-8fbd-71f9ca97e5fe.jpg,invoice
62b8c812-57cc-45e0-9408-b0f9574ff3b4.jpg,receipt
a4bd110a-f9a8-4206-b3d8-ae040e4b07f0.jpg,slip
95005d7b-2775-415d-8222-14b05216563d.jpg,receipt
60c3c52d-8821-48e1-8510-3a917c224856.jpg,invoice
80e48f40-e273-461d-a98d-0f51be241c79.jpg,receipt
43d11cfc-ebfb-441c-aaad-5872cc15c7b9.jpg,receipt
e0726892-5d1c-4526-a22c-77f3217b2bc1.jpg,receipt
20180218145115323368617cc645-cbc3-49ee-bfee-2af387808b61.jpg,invoice
1d005d19-4e0c-4193-9c83-c1b9ecd80b1d.jpg,receipt
9a429327-f9f9-4a72-96d1-e1c79d4b3ec0.jpg,invoice
19540c11-21a3-4288-aaba-49ae029c1934.jpg,invoice
d9e5bd28-e9bd-460f-8b25-1de7b57ace78.jpg,receipt
63343b36-642a-4611-bac3-a969c3dff811.jpg,receipt
7a8f73d5-9d7c-4f67-9b25-2f220fe2717e.jpg,inforeceipt
a963c096-489e-4064-b250-810c82703cc4.jpg,fisandslip
f612bbc9-2472-403f-a152-559fd3988228.jpg,receipt
201803181556180888367fdc145b-e574-4556-a26c-299b045ec020.jpg,receipt
1fe8a210-371c-49fd-bbdc-3008427c2e7c.jpg,invoice
20180124122013745673e416145c-4fdb-4fa0-bb19-575cb53174c7.jpg,invoice
20180403150010718636fdccd304-14b1-4500-a847-6e773b54d428.jpg,receipt
c0e38f73-f618-4d65-8344-fc49bfb3fb82.jpg,invoice
8ffdf1fe-4a6c-4219-9ad2-da36242b3b00.jpg,receipt
237afac7-d9f6-43b0-9fff-a1abd63d5d1e.jpg,receipt
20180225130034513642cf7b9cb6-1eb3-418a-b957-3d8e09055c73.jpg,invoice
5499c2e3-0696-4c93-a96a-94255ca6da07.jpg,receipt
23fba842-0e2c-433b-9b90-a11c5a92c5ed.jpg,invoice
403f5f05-9b82-4593-a92c-a2d8f6f0ccbf.jpg,receipt
e48897df-0ef1-48fa-9564-826fd06a594e.jpg,slip
201802171456060959262317750b-debe-4eeb-8c39-c1711cc74867.jpg,invoice
53948a2e-0bf7-4d57-876f-f13193245722.jpg,receipt
a992591c-cfc5-474f-b956-b300233d8e60.jpg,slip
2a7c151d-7c29-46d8-8464-409753b58b29.jpg,receipt
9c4ebc9d-5afc-493c-a1f4-28eb3d8c2dc6.jpg,slip
57584c46-2eec-4c6a-876c-1eb4424feb3f.jpg,invoice
75505cd0-7c6d-4a50-a1d8-98a0f7ef54d9.jpg,receipt
55218ade-f5dc-498c-a081-66e053bdd3bf.jpg,receipt
d62b847c-db34-470b-914c-492828562b9e.jpg,invoice
20180502171806998154f02956b4-6d65-4acd-8070-8f227740867b.jpg,fisandslip
3542278b-6cfe-4710-9a1e-62346b20dd31.jpg,invoice
20180324164612313393823ba628-8af8-48c7-8866-3be8401c281c.jpg,invoice
f02012b4-4ef3-464c-9673-834689289091.jpg,invoice
db9d46f1-2567-4a14-803f-f2906b9e1cb1.jpg,receipt
336a060e-ca2c-4d28-9108-ae44cf41a060.jpg,receipt
201803061520236768761b2eecf6-98d6-45ba-9b5e-fa3ebdb7100a.jpg,inforeceipt
5c535b7d-2bb9-4b96-aa5b-300951726f61.jpg,receipt
8fbcdae1-afcc-43ca-acc0-89517596a998.jpg,receipt
20180502210511279839e1244b35-be67-45c3-bc6f-f29fc1441791.jpg,receipt
35863d4b-2ad9-4f27-a7a7-9b7c5db88a85.jpg,receipt
95cc073d-80f6-497b-bf6c-3b615b01b013.jpg,receipt
8a6042f7-c95b-4257-abfc-30ec23d4fa28.jpg,receipt
4719b39f-6c86-4116-8934-3c6aef170ef6.jpg,invoice
5988b55c-c48d-4319-9e52-e79b16185d8e.jpg,receipt
5d1795ec-b736-4fc7-8375-34a1d3d8ba7b.jpg,receipt
cedcc45c-054b-4a9c-80f0-25a47789f9db.jpg,invoice
bdda9cf5-acbb-45f2-9bdc-a17dbe8bb714.jpg,receipt
e6ee0400-3c60-4de7-918d-71f939e9fefd.jpg,receipt
1d5b9a4d-21ee-47a3-bc4e-f1251d38943a.jpg,receipt
20180225173514862537d2c09cdd-c305-4e77-8b52-79d66d999b49.jpg,invoice
c9516edb-b36b-4c13-b4f8-11f8460635e2.jpg,receipt
201801121601296925529e09cab3-e782-4a04-8171-2f03320b9eb0.jpg,invoice
a95d5280-2546-4c43-b6af-9a8949d78917.jpg,receipt
2018022409405242124840fa082f-66a4-4aca-8743-de5b16a72131.jpg,invoice
b25bdf2e-6a02-4b30-85a3-db5f4dcf269b.jpg,invoice
201802241635577369105db10053-9e63-496f-82ce-377f008e0ee0.jpg,invoice
c0ef4a2e-0560-49b9-9d1b-ddc7030bab33.jpg,receipt
20180506203509819476c293fc43-4486-4d20-8f6e-874c65f78061.jpg,receipt
e0ce97f6-1579-49ba-ae38-6b0d2b734720.jpg,inforeceipt
3f2e4d32-dcf1-493c-9870-3cdae73f35d2.jpg,receipt
201802231120470058980d6da81c-2da5-4dda-af3f-2ee028f008b0.jpg,invoice
b9ce5441-e22b-4833-8ba3-c352dbb0e0e0.jpg,invoice
20180227182040419011ba704642-241a-4710-9078-70fd97f6cc71.jpg,invoice
2018012420351533383088b4ade1-1c39-4987-bc45-05c16d184111.jpg,invoice
e95cc71f-2e34-4930-aa11-d7c9beaba3c8.jpg,receipt
a9da645e-7376-4b9a-8ab6-ee64c924ef38.jpg,receipt
4ede6bcd-c829-4cc7-8839-cde7f6628a57.jpg,receipt
4a586ad1-042d-493e-8490-0c30422f3194.jpg,receipt
20180127132527517264a4de9b23-ea0e-4c91-a6fd-d90180ddde62.jpg,invoice
ab366bec-fa5c-4f2d-bb8a-f6e23f036133.jpg,receipt
72fc9948-4115-4987-8162-a9d8e1002adc.jpg,invoice
4eda9cef-147b-46f7-806d-538cf764452c.jpg,invoice
ac6c20ce-139a-4ee0-9e9e-e213f0e598b7.jpg,receipt
291e68a8-d20f-489e-881c-7b4ce0d5958a.jpg,receipt
8b1ecedd-134f-4a42-92f9-a90a271ca85d.jpg,receipt
c16c5e1b-72fd-4072-8bb8-b9a5735f79c2.jpg,receipt
f4db4c9e-1b1a-4b1c-ba47-1cc3d09c6ac0.jpg,receipt
e8fe69bd-0dcd-4ca8-a38e-be3e81ad8aef.jpg,receipt
d281efd6-a584-493b-a2dd-aeaa28f4fb8a.jpg,slip
77c8b4c8-a140-477e-aaf5-55f17269c555.jpg,receipt
165f7209-e87b-49ab-992c-6e89df632d76.jpg,receipt
1e4c531c-4e34-4d15-a1f2-73e0bd87a099.jpg,receipt
9e58b6cb-be1a-4fe5-9834-fa6fb46615d0.jpg,invoice
8ba6c847-05ae-4c2d-a67a-5c1a7bcce166.jpg,inforeceipt
e4ce6b1b-1389-4387-bcbe-fb27690dce74.jpg,invoice
20180219154021385290e15b28ba-6640-4ec2-bf6a-7f2ba238ec8a.jpg,invoice
ba824c39-cbfa-484b-b9e5-264c5b39cc13.jpg,inforeceipt
83060f24-3be4-49fc-8514-00cb8b94b4f2.jpg,receipt
d3a7cdbd-3df0-4a9a-9e68-a160fe907332.jpg,receipt
51274304-b883-4b97-96a9-468235387ffb.jpg,invoice
20180212124513917945724fd8f2-b3be-44a9-80dc-118cd3673f54.jpg,invoice
e9ea8eb4-2f1a-4e5f-83cd-4bf6dfd67d5b.jpg,invoice
6ee739bc-96b8-4608-97d3-0c720b5bacf1.jpg,receipt
e1453278-5174-47a6-b049-c8e74c19572d.jpg,receipt
9c2d2e99-fe4a-48b5-acbe-29786b31f8f7.jpg,invoice
20377f81-7b31-4060-90d5-61a6f3413234.jpg,receipt
2d93404a-e482-41c6-a0cc-ee883649ecce.jpg,receipt
201803061520249975783ab3251e-f591-4eba-8079-8fd5a75c4de4.jpg,invoice
2bcd95c5-96e9-4663-ac8e-5bc213951944.jpg,receipt
407c7d09-c55f-4dfd-a65a-8bc733b53469.jpg,inforeceipt
fd4b5024-f663-4809-85cb-e91245efcdaa.jpg,receipt
90160de3-7d00-4e72-8d18-a970ad16c4ac.jpg,receipt
225cd733-3086-4787-b826-bfebe219bf37.jpg,inforeceipt
be03c150-37ef-41c0-ba54-155a346b61ca.jpg,receipt
66f748f6-2b52-4b16-a975-aa04e1a33914.jpg,receipt
1807b348-1ebc-4e2d-93e7-c9e87a2f4cee.jpg,receipt
7bc73557-2294-4ad8-aafa-ba99020616d2.jpg,invoice
8fd087eb-c61f-465e-b57a-6dc1b149c0e3.jpg,invoice
1da7deae-272b-4e47-9d65-f1fdae708255.jpg,invoice
e46fe6eb-c035-481c-bd58-750604ce1205.jpg,receipt
20180131165528093910b1cbeec1-e177-457e-9e36-97baa0b9dd87.jpg,invoice
3de5342e-216e-46a7-b457-1ca0b3bb2f73.jpg,inforeceipt
a2d18b1a-c60a-4a07-a4a4-b9eba4116932.jpg,receipt
8ea1699e-b170-44f9-a1a6-0aa3357b406b.jpg,receipt
e9c47db3-c398-4476-aa2b-0a0ba85df931.jpg,receipt
e8d0147b-7e59-4342-84f5-51b4087af583.jpg,receipt
ca0ff1ce-5cef-4c33-8a19-0de3dbfe934a.jpg,fisandslip
fad493e5-0683-4f84-a379-c9123ab3ec13.jpg,receipt
14e4698c-8060-400f-b2a2-3dd9b60a25cc.jpg,invoice
297abb6f-8d87-4eca-a6f3-1fcbff33a3a7.jpg,receipt
9b14831e-3636-4ddf-b902-a724db3c1c29.jpg,inforeceipt
1dd76be3-0d44-483d-b229-618dcf3b39a7.jpg,receipt
3f0a7913-d599-43cb-bd75-daa3cf9f5075.jpg,invoice
6616e3e0-de79-4723-b31d-2a927cb71384.jpg,receipt
b490e52c-9eb0-442d-9afd-69d22db8c14a.jpg,receipt
1f605182-fc68-4803-8bf4-6f37fc2df17d.jpg,invoice
80d55ec3-8a7f-48bf-a9bf-e8e03dcdc95c.jpg,receipt
20180110161920462833a22107b7-e8a4-424d-8519-a8cb2dcfedd1.jpg,receipt
9e507e94-4df8-4882-9085-d7d2f84c6879.jpg,inforeceipt
2018012712202711189848f7c563-d641-4953-bcbc-b8698c2931ef.jpg,invoice
f943f2e9-827c-4af8-8b7f-6a4f56b501ca.jpg,receipt
3d0e4c0b-4d64-4865-86f3-16526f8feea3.jpg,receipt
2018042813100857984149cc9b4a-ce16-4656-ba27-aa9b0756852e.jpg,receipt
fda4606d-cc0c-4802-9eea-ec4312277945.jpg,receipt
2018010818360826639710e6dc87-5574-409b-9fe1-ef37af4f02f3.jpg,invoice
e6ac69c7-ed9a-4bce-8a7c-74c3de9e0973.jpg,receipt
20180313052018712133c435b1f5-849b-41cb-b546-829cf69a2ad4.jpg,invoice
20180128195543264140f5b517b6-61ad-42dd-bfb1-bcd98584b337.jpg,invoice
868affc3-b1c0-4013-9636-050dabd51fe0.jpg,receipt
4c7a85ec-772d-4b21-8f1f-18935159ef7f.jpg,receipt
cfd8876d-d82e-47e8-8ff6-6415264d1c00.jpg,receipt
df05a62f-25e0-4db9-be34-b10c1f42f3a6.jpg,receipt
f8105b9a-456a-439c-b763-ac39a630267b.jpg,invoice
928a2e13-e9b8-4ae2-8c59-0f13176981de.jpg,receipt
8e0e6bfc-a5ca-41ad-a764-010058e4c4a5.jpg,receipt
635a8fcb-4e7a-4a5d-b7d7-03961b094019.jpg,invoice
3a536a6d-494c-41b3-a528-c3f6422f9afe.jpg,slip
1576ce6e-b62f-42aa-8533-7b5de0529a14.jpg,receipt
bd299836-d8a7-42c3-b478-098efe31a10a.jpg,receipt
9edbc36e-7d61-4c42-bbc9-7b0da033cbe7.jpg,receipt
c0cc02bf-c5c0-49dd-b5fb-f2b926b5d8c7.jpg,receipt
e8571850-6630-44af-bad8-a32620f18581.jpg,receipt
de592776-b233-437b-9f3b-93d01ac7378e.jpg,receipt
8246cd7b-f0f1-444f-841b-a1e1997b0ecf.jpg,receipt
92e63ebf-0a67-43fb-a794-58b4f2ee1e95.jpg,receipt
7be700b4-69d0-4011-a506-685201de095d.jpg,receipt
6ae189b8-7e17-4710-af74-3ad5ee24ad60.jpg,receipt
dd1b10ff-7b53-4f7c-a324-da8450626d65.jpg,inforeceipt
3ca52814-9e71-407f-900c-bd8bbc545704.jpg,receipt
fda494a8-1428-4c93-8fab-b44d946e140c.jpg,receipt
6e01a28a-66b4-42a4-950f-3005e146db6f.jpg,receipt
c5a08662-2e7a-47fe-9d1b-5742e91c0796.jpg,receipt
a16f8688-04d5-4bb4-a8b2-e46d36b8edf8.jpg,receipt
201802131735275918947870476c-f7bd-43f6-bc51-cf7ea5c60c5e.jpg,invoice
4d9effde-cf21-4e81-afeb-ca59f8b59ab0.jpg,receipt
cc250164-dd82-412d-bad0-06efc36c38b2.jpg,invoice
f8b599bf-a253-48a8-acdf-3965636e62c7.jpg,receipt
c23d1f1b-4e9f-4da2-9a6f-2b17e8d45878.jpg,invoice
c4abd595-d30e-4ce3-973e-942e0a00b82a.jpg,receipt
1f978686-3d15-4f53-b673-6dbf2a7e1fe0.jpg,receipt
46f22e35-a793-4b00-9fdf-e598f7e09efb.jpg,receipt
20180110162521182488a0d3332c-1c83-440d-813f-db7c4aaba171.jpg,invoice
2018042714501130718814d5c348-ed81-4546-9d5a-07e790f41a87.jpg,receipt
c41a3b7f-9953-4a00-91b8-2589f44ad186.jpg,receipt
f936ce92-031d-4ca9-868b-0357e6e984ae.jpg,receipt
df847b13-9a18-402a-9455-fa66edeac611.jpg,receipt
223ceeb0-38d2-4526-af2c-6eee69c88300.jpg,receipt
201802012105371727706bef99f2-98fa-418d-a74e-843b6249adce.jpg,invoice
20180429144509043137a7120d7f-716b-4d29-8fe2-a6b167282c99.jpg,receipt
d809b842-6439-48fb-b7b0-d19098c81adc.jpg,receipt
20180102135519816982b695f921-6516-4f63-8264-529fab3dbddd.jpg,invoice
3a43e2c8-1aad-4132-8211-3a5fed5675ff.jpg,inforeceipt
6c40e4ae-de60-4aa4-a0b9-79fd9798a72c.jpg,receipt
d187252f-9d35-4750-aec8-3797178c1c7a.jpg,receipt
87fcd7e8-29e1-4231-a028-15374ec73fbc.jpg,inforeceipt
